CompanyNumber_norm,period_t,period_t_plus_1,split_company,split_time
08330568,2024-03-31,2025-03-31,train,time_train
08330776,2024-08-31,2025-08-31,train,time_test
08331053,2023-12-31,2024-12-31,test,time_train
08331465,2023-12-31,2024-12-31,train,time_train
08331682,2024-03-31,2025-03-31,train,time_train
08331778,2023-12-31,2024-12-31,train,time_train
08331778,2024-12-31,2025-12-31,train,time_train
08331807,2023-12-31,2024-12-31,train,time_train
08332039,2023-12-31,2024-12-31,test,time_train
08332557,2023-12-31,2024-12-31,test,time_train
08332670,2024-04-05,2025-04-05,train,time_train
08333131,2023-12-31,2024-12-31,train,time_train
08333733,2023-12-31,2024-12-31,train,time_train
08333849,2024-03-31,2025-03-31,train,time_train
08333884,2024-06-30,2025-06-30,train,time_train
08334038,2023-12-31,2024-12-31,test,time_train
08334278,2023-12-31,2025-03-31,train,time_train
08334519,2023-12-31,2024-12-31,train,time_train
08334705,2024-08-31,2025-08-31,train,time_test
08334849,2024-03-31,2025-03-31,train,time_train
08335072,2024-03-31,2025-03-31,train,time_train
08335173,2023-12-31,2024-12-31,train,time_train
08335273,2023-12-31,2024-12-31,train,time_train
08335669,2023-12-31,2024-12-31,train,time_train
08336098,2024-03-31,2025-03-31,train,time_train
08336132,2023-12-31,2024-12-31,train,time_train
08336547,2024-12-31,2025-12-31,test,time_test
08336643,2023-12-31,2024-12-31,test,time_train
08337352,2024-04-05,2025-03-31,train,time_train
08337486,2023-12-31,2024-12-31,test,time_train
08337486,2024-12-31,2025-12-31,test,time_train
08337543,2023-12-31,2024-12-31,train,time_train
08337543,2024-12-31,2025-12-31,train,time_train
08337847,2023-12-31,2024-12-31,train,time_train
08337847,2024-12-31,2025-12-31,train,time_train
08338070,2024-03-31,2025-03-31,train,time_train
08338345,2023-11-30,2024-11-30,test,time_train
08338510,2023-10-31,2024-10-31,test,time_train
08338510,2024-10-31,2025-10-31,test,time_train
08338514,2024-03-31,2025-03-31,test,time_train
08338560,2023-12-31,2024-12-31,test,time_train
08338639,2023-12-31,2024-12-31,train,time_train
08338703,2023-12-31,2024-12-31,train,time_train
08338703,2024-12-31,2025-12-31,train,time_train
08338794,2024-03-29,2025-03-29,train,time_train
08338795,2024-05-31,2025-05-31,train,time_train
08338796,2023-12-31,2024-12-31,train,time_train
08338917,2023-12-31,2024-12-31,train,time_train
08339052,2025-03-31,2026-03-31,test,time_train
08339535,2024-02-29,2025-02-28,train,time_train
08339683,2023-12-31,2024-12-31,train,time_train
08339889,2023-12-31,2024-12-31,train,time_train
08339936,2023-12-31,2024-12-31,test,time_train
08340030,2023-12-31,2024-12-31,train,time_train
08340095,2023-12-31,2024-12-31,train,time_train
08340095,2024-12-31,2025-12-31,train,time_train
08340212,2023-12-31,2024-12-31,train,time_train
08340566,2024-03-31,2025-03-31,train,time_train
08340741,2024-12-31,2025-12-31,train,time_test
08340803,2024-01-31,2025-01-31,train,time_train
08341187,2023-12-31,2024-12-31,train,time_train
08341520,2023-12-31,2024-12-31,train,time_train
08342192,2023-12-31,2024-12-31,test,time_train
08342338,2023-12-31,2024-12-31,train,time_train
08342551,2024-03-31,2025-03-31,train,time_train
08343230,2023-12-31,2024-12-31,train,time_train
08343328,2023-12-31,2024-12-31,train,time_train
08343483,2023-10-31,2024-10-31,train,time_train
08343601,2023-12-31,2024-12-31,train,time_train
08343705,2023-12-31,2024-12-31,test,time_train
08344059,2024-02-28,2025-02-28,train,time_train
08344198,2024-09-29,2025-09-30,train,time_test
08344270,2024-01-31,2025-01-31,train,time_train
08344646,2024-01-31,2025-01-31,train,time_train
08344646,2025-01-31,2026-01-31,train,time_train
08344831,2024-04-30,2025-04-30,train,time_train
08345125,2025-01-31,2026-01-31,train,time_train
08345273,2024-01-31,2025-01-31,train,time_train
08345400,2024-01-31,2025-01-31,train,time_train
08345400,2025-01-31,2026-01-31,train,time_train
08345487,2024-03-31,2025-03-31,train,time_train
08346362,2024-01-31,2025-01-31,test,time_train
08346858,2025-01-31,2026-01-31,train,time_train
08347331,2024-03-31,2025-03-31,train,time_train
08347547,2024-01-31,2025-01-31,train,time_train
08347644,2025-01-31,2026-01-31,test,time_train
08347767,2024-04-30,2025-04-30,train,time_train
08347786,2024-01-31,2025-01-31,test,time_train
08347919,2024-01-31,2025-01-31,train,time_train
08348031,2023-12-31,2024-12-31,train,time_train
08348122,2024-01-31,2025-01-31,train,time_train
08348122,2025-01-31,2026-01-31,train,time_train
08348162,2025-01-31,2026-01-31,train,time_train
08348175,2024-01-31,2025-01-31,train,time_train
08348715,2024-12-31,2025-12-31,test,time_test
08348794,2023-12-31,2024-12-31,train,time_train
08349136,2024-01-31,2025-01-31,train,time_train
08349253,2024-03-31,2025-03-31,train,time_train
08349383,2024-01-31,2025-01-31,train,time_train
08349383,2025-01-31,2026-01-31,train,time_train
08349477,2024-05-31,2025-05-31,train,time_train
08349526,2024-09-30,2025-09-30,test,time_test
08349665,2024-06-30,2025-06-30,test,time_train
08349877,2024-01-31,2025-01-31,train,time_train
08350145,2023-12-31,2024-12-31,train,time_train
08350369,2024-01-31,2025-01-31,train,time_train
08350468,2024-07-31,2025-07-31,train,time_train
08350615,2025-03-31,2026-03-31,train,time_train
08350738,2024-03-31,2025-03-31,train,time_train
08350890,2024-01-31,2025-01-31,test,time_train
08350890,2025-01-31,2026-01-31,test,time_train
08350923,2024-01-31,2025-01-31,train,time_train
08351047,2024-01-31,2025-01-31,train,time_train
08351251,2024-03-31,2025-03-31,train,time_train
08351284,2024-01-31,2025-01-31,test,time_train
08351366,2024-03-31,2025-03-31,test,time_train
08352509,2024-03-31,2025-03-31,train,time_train
08352565,2024-01-31,2025-01-31,train,time_train
08352565,2025-01-31,2026-01-31,train,time_train
08352631,2023-12-31,2024-12-31,train,time_train
08352948,2024-01-31,2025-01-31,train,time_train
08352948,2025-01-31,2026-01-31,train,time_train
08353736,2023-12-31,2024-12-31,train,time_train
08353924,2024-06-30,2025-06-30,train,time_train
08353957,2024-01-31,2025-01-31,train,time_train
08354024,2024-03-31,2025-03-31,test,time_train
08354255,2024-01-31,2025-01-31,train,time_train
08354278,2023-12-31,2024-12-31,train,time_train
08355161,2024-09-30,2025-09-30,train,time_test
08355221,2024-02-29,2025-02-28,train,time_train
08355495,2024-03-31,2025-03-31,train,time_train
08355734,2025-01-31,2026-01-31,test,time_train
08355825,2024-01-31,2025-01-31,train,time_train
08355859,2024-03-24,2025-03-24,train,time_train
08356072,2023-12-31,2024-12-31,train,time_train
08356425,2025-01-31,2026-01-31,train,time_train
08356499,2024-01-31,2025-01-31,train,time_train
08356854,2024-01-31,2025-01-31,train,time_train
08357137,2025-04-30,2026-04-30,train,time_test
08357221,2023-12-31,2024-12-31,train,time_train
08357448,2024-12-31,2025-12-31,train,time_train
08357532,2024-03-31,2025-03-31,train,time_train
08357552,2024-01-31,2025-01-31,train,time_train
08357695,2024-06-30,2025-06-30,train,time_train
08357772,2025-02-28,2026-02-28,train,time_train
08357933,2024-01-31,2025-05-31,train,time_train
08358070,2024-01-31,2025-01-31,train,time_train
08358349,2023-12-31,2024-12-31,train,time_train
08358594,2023-12-31,2024-12-31,test,time_train
08358651,2024-01-31,2025-01-31,train,time_train
08358818,2023-12-31,2024-12-31,train,time_train
08358874,2024-03-31,2025-03-31,test,time_train
08359041,2024-03-31,2025-03-31,train,time_train
08359305,2024-01-31,2025-01-31,test,time_train
08359305,2025-01-31,2026-01-31,test,time_train
08359310,2024-01-31,2025-01-31,test,time_train
08359921,2024-01-13,2025-01-13,test,time_train
08359934,2024-01-31,2025-01-31,train,time_train
08360111,2024-01-31,2025-01-31,train,time_train
08360301,2024-01-31,2025-01-31,train,time_train
08360671,2024-03-31,2025-03-31,train,time_train
08360696,2024-01-31,2025-01-31,train,time_train
08360907,2024-07-31,2025-07-31,train,time_train
08361208,2024-03-31,2025-03-31,train,time_train
08361251,2024-04-05,2025-04-05,train,time_train
08361517,2024-01-31,2025-01-31,train,time_train
08361608,2023-10-31,2024-10-31,test,time_train
08361644,2024-01-31,2025-01-31,train,time_train
08361697,2024-01-31,2025-01-31,train,time_train
08361874,2024-03-31,2025-03-31,train,time_train
08362508,2024-03-31,2025-03-31,train,time_train
08362526,2025-01-31,2026-01-31,train,time_test
08362758,2024-01-31,2025-01-31,train,time_train
08362842,2024-07-31,2025-07-31,train,time_train
08362846,2025-01-31,2026-01-31,train,time_train
08362922,2024-01-31,2025-01-31,train,time_train
08363154,2024-01-31,2025-01-31,train,time_train
08363331,2024-01-31,2025-01-31,test,time_train
08363364,2023-12-31,2024-12-31,train,time_train
08363406,2024-01-31,2025-01-31,train,time_train
08363438,2024-01-31,2025-01-31,train,time_train
08363630,2024-01-30,2024-12-30,train,time_train
08363841,2024-01-31,2025-01-31,train,time_train
08363924,2024-01-31,2025-01-31,train,time_train
08364144,2024-01-31,2025-01-31,train,time_train
08364420,2024-03-31,2025-03-31,train,time_train
08364511,2024-01-31,2025-01-31,test,time_train
08364756,2024-01-31,2025-01-31,train,time_train
08364896,2024-01-31,2025-01-31,test,time_train
08365052,2024-01-31,2025-01-31,train,time_train
08365054,2024-01-31,2025-01-31,train,time_train
08365133,2025-01-31,2026-01-31,train,time_train
08365196,2023-12-31,2024-12-31,train,time_train
08365241,2024-03-31,2025-03-31,test,time_test
08365556,2024-03-31,2025-03-31,train,time_train
08365624,2023-12-31,2024-12-31,test,time_train
08365650,2024-01-31,2025-01-31,train,time_train
08365718,2024-01-31,2025-01-31,test,time_train
08365897,2024-01-31,2025-01-31,train,time_train
08365914,2024-01-31,2025-01-31,train,time_train
08366436,2024-03-31,2025-03-31,train,time_train
08366495,2024-01-31,2025-01-31,train,time_train
08366514,2024-01-31,2025-01-31,train,time_train
08366514,2025-01-31,2026-01-31,train,time_train
08366675,2024-01-31,2025-01-31,test,time_train
08366916,2025-01-31,2026-01-31,train,time_train
08367060,2024-01-31,2025-01-31,test,time_train
08367178,2024-01-31,2025-01-31,train,time_train
08367489,2024-01-31,2025-01-31,train,time_train
08367665,2024-01-31,2025-01-31,test,time_train
08367698,2024-03-31,2025-03-31,train,time_train
08368155,2024-01-31,2025-01-31,test,time_train
08368540,2023-12-31,2024-12-31,train,time_train
08368559,2024-01-31,2025-01-31,test,time_train
08368788,2024-01-31,2025-01-31,test,time_train
08368858,2024-01-31,2025-01-31,train,time_train
08368888,2024-01-31,2025-01-31,test,time_train
08369104,2024-01-31,2025-01-31,train,time_train
08369182,2024-03-31,2025-03-31,train,time_train
08369895,2023-12-31,2024-12-31,train,time_train
08370070,2024-01-31,2025-01-31,train,time_train
08370139,2023-12-31,2024-12-31,test,time_train
08370268,2024-07-31,2025-07-31,test,time_train
08370446,2024-01-31,2025-01-31,test,time_train
08370649,2024-03-31,2025-03-31,train,time_train
08370941,2024-01-31,2025-01-31,test,time_train
08371745,2025-01-31,2026-01-31,train,time_test
08371869,2024-01-31,2025-01-31,train,time_train
08371936,2024-01-31,2025-01-31,train,time_train
08372083,2023-12-31,2024-12-31,train,time_train
08372116,2024-03-31,2025-03-31,train,time_train
08372268,2025-01-31,2026-01-31,train,time_train
08372332,2024-01-31,2025-01-31,train,time_train
08372332,2025-01-31,2026-01-31,train,time_train
08372443,2024-03-31,2025-03-31,train,time_train
08372805,2024-03-31,2025-03-31,train,time_train
08372939,2023-12-31,2024-12-31,train,time_train
08373149,2024-03-31,2025-03-31,test,time_train
08373522,2024-01-31,2025-01-31,test,time_train
08373976,2024-03-31,2025-03-31,train,time_train
08374404,2024-01-31,2025-01-31,train,time_train
08374426,2024-02-28,2025-02-28,train,time_train
08374713,2024-12-31,2025-12-31,train,time_train
08375269,2024-04-05,2025-04-05,train,time_train
08375681,2024-03-31,2025-03-31,test,time_train
08375984,2024-01-31,2025-01-31,train,time_train
08376164,2024-03-31,2025-03-31,train,time_train
08376225,2024-08-31,2025-08-31,test,time_train
08376347,2024-01-31,2025-01-31,train,time_train
08376673,2024-03-31,2025-03-31,train,time_train
08376673,2025-03-31,2026-03-31,train,time_train
08376930,2024-01-31,2025-01-31,train,time_train
08377300,2025-01-31,2026-01-31,test,time_test
08377378,2024-03-31,2025-03-31,train,time_train
08377558,2023-12-31,2024-12-31,test,time_train
08377558,2024-12-31,2025-12-31,test,time_train
08377621,2023-12-31,2024-12-31,train,time_train
08377621,2024-12-31,2025-12-31,train,time_train
08377938,2024-01-31,2025-01-31,train,time_train
08378214,2024-04-30,2025-04-30,train,time_train
08378415,2024-06-30,2025-06-30,train,time_train
08379089,2024-03-31,2025-03-31,train,time_train
08379192,2024-01-31,2025-01-31,train,time_train
08379280,2024-03-31,2025-03-31,train,time_train
08379305,2024-03-31,2025-03-31,train,time_train
08379514,2024-03-31,2025-03-31,train,time_train
08379730,2024-03-31,2025-03-31,train,time_train
08380006,2024-01-31,2025-01-31,train,time_train
08380530,2024-03-31,2025-03-31,test,time_train
08380739,2024-01-31,2025-01-31,train,time_train
08380835,2024-01-31,2025-01-31,train,time_train
08380871,2024-06-30,2025-06-30,train,time_train
08381050,2024-01-29,2025-01-29,train,time_train
08381240,2023-10-31,2024-09-30,train,time_train
08381248,2024-01-31,2025-01-31,train,time_train
08381257,2024-01-31,2025-01-31,test,time_train
08381308,2024-01-31,2025-01-31,train,time_train
08381319,2024-01-31,2025-01-31,train,time_train
08381367,2024-05-30,2025-05-30,train,time_train
08381474,2024-03-31,2025-03-31,train,time_train
08381664,2024-03-31,2025-03-31,train,time_train
08382079,2024-01-31,2025-01-31,train,time_train
08382332,2024-02-29,2025-02-28,train,time_train
08382565,2024-04-30,2025-04-30,train,time_train
08382597,2024-01-31,2025-01-31,train,time_train
08382616,2024-01-31,2025-01-31,train,time_train
08382728,2024-01-31,2025-01-31,train,time_train
08382728,2025-01-31,2026-01-31,train,time_train
08382766,2024-01-31,2025-01-31,train,time_train
08382840,2024-01-31,2025-01-31,train,time_train
08382840,2025-01-31,2026-01-31,train,time_train
08383081,2024-09-30,2025-09-30,train,time_test
08383163,2024-04-30,2025-04-30,test,time_train
08383172,2024-03-31,2025-03-31,train,time_train
08383295,2024-01-31,2025-01-31,test,time_train
08383587,2024-03-31,2025-03-31,train,time_train
08383619,2023-09-30,2024-09-30,train,time_train
08383643,2024-01-31,2025-01-31,test,time_train
08383952,2024-03-31,2025-03-31,test,time_train
08384272,2024-02-28,2025-02-28,train,time_train
08384467,2024-02-28,2025-02-28,train,time_train
08384703,2024-02-29,2025-02-28,train,time_train
08384772,2024-02-28,2025-02-28,train,time_train
08385133,2024-07-31,2025-07-31,train,time_train
08385225,2024-02-28,2025-02-28,train,time_train
08385449,2024-04-30,2025-04-30,train,time_train
08385529,2024-02-28,2025-02-28,train,time_train
08385738,2023-12-31,2024-12-31,train,time_train
08385759,2024-03-31,2025-03-31,test,time_train
08385857,2024-02-28,2025-02-28,train,time_train
08386109,2024-02-28,2025-02-28,train,time_train
08386132,2024-01-31,2025-01-31,test,time_train
08386270,2024-02-28,2025-02-28,train,time_train
08386669,2023-12-31,2024-12-31,train,time_train
08386745,2024-02-29,2025-02-28,train,time_train
08386779,2024-02-28,2025-02-28,train,time_train
08387067,2024-03-31,2025-03-31,train,time_train
08387384,2024-02-29,2025-02-28,train,time_train
08387518,2025-03-31,2026-03-31,train,time_test
08387543,2024-03-31,2025-03-31,train,time_train
08387613,2024-09-30,2025-09-30,train,time_test
08387742,2024-02-28,2025-02-28,train,time_train
08387828,2024-07-31,2025-07-31,train,time_train
08387841,2024-02-29,2025-02-28,train,time_train
08388288,2024-02-29,2025-02-28,train,time_train
08388452,2024-06-30,2025-06-30,test,time_train
08388531,2024-03-31,2025-03-31,test,time_train
08388589,2024-05-31,2025-05-31,train,time_train
08389008,2024-02-29,2025-02-28,train,time_train
08389132,2024-02-28,2025-02-28,train,time_train
08389150,2024-03-31,2025-03-31,train,time_train
08389352,2024-02-28,2025-02-28,train,time_train
08389389,2024-02-28,2025-02-28,train,time_train
08389432,2024-03-31,2025-03-31,train,time_train
08389495,2024-03-31,2025-03-31,train,time_train
08389619,2024-03-31,2025-03-31,test,time_train
08389680,2024-02-28,2025-02-28,train,time_train
08389874,2024-02-28,2025-02-28,train,time_train
08390173,2024-03-31,2025-03-31,train,time_train
08390185,2024-02-28,2025-02-28,train,time_train
08390280,2024-02-29,2025-02-28,train,time_train
08390326,2024-01-31,2025-01-31,train,time_train
08390341,2024-02-29,2025-02-28,train,time_train
08390370,2024-02-25,2025-02-28,train,time_train
08390664,2024-02-28,2025-02-28,test,time_train
08390671,2024-03-31,2025-03-31,test,time_train
08390745,2024-02-29,2025-02-28,test,time_train
08390952,2025-02-28,2026-02-28,train,time_train
08391376,2024-02-28,2025-02-28,train,time_train
08391394,2024-02-29,2025-02-28,test,time_train
08391684,2024-03-31,2025-03-31,train,time_train
08391762,2024-02-28,2025-02-28,test,time_train
08391765,2024-03-31,2025-03-31,train,time_train
08392332,2024-02-28,2025-02-28,train,time_train
08392400,2024-06-30,2025-06-30,train,time_train
08392532,2024-09-30,2025-09-30,train,time_test
08392613,2024-02-28,2025-08-31,train,time_test
08392794,2024-02-29,2025-02-28,train,time_train
08393107,2024-03-31,2025-03-31,train,time_train
08393109,2024-02-29,2025-02-28,train,time_train
08393195,2024-03-31,2025-03-31,train,time_train
08393564,2023-12-31,2024-12-31,train,time_train
