CompanyNumber,CompanyName,primary_sector_x,priority_calibrated,priority_queue_percentile,primary_dimension_calibrated,cluster_name_auto,calibration_status,forward_deepen_score,forward_deepen_reference_percentile,forward_deepen_status,forward_relative_grow_score,forward_relative_grow_reference_percentile,forward_relative_grow_tail_signal,forward_relative_grow_status,forward_defend_score,forward_defend_reference_percentile,forward_defend_status,final_news_score,sentiment_direction,company_hiring_score,Primary_Action_Category,Business_Scenario,Explanation_Text
7906701,BOOK-KEEPING FOR RURAL BUSINESSES LTD,"Technology, legal & professional",77.60079909,46.76068137,Grow,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,44.10325676,0.92737847,Complete,,neutral,41.7,Opportunity with Pressure,Current Priority [50-100%] | Grow [25-50%] | Risk [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14562376,REAL MEDIA AND MARKETING LIMITED,"Technology, legal & professional",42.46450282,7.592421541,Defend,Low employee scale + Low creditor scale,THREE_WAY_COMPLETE,66.18558984,0.98508551,Complete,89.06352325,0.88690698,50.0,Complete,0.0,0.45223406,Complete,,neutral,43.9,Opportunity without Pressure,Current Priority [50-100%] | Deepen [Top 5%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'Low employee scale + Low creditor scale' profile. [Future Forward Signals] Deepen expansion momentum is in the [Top 5% Tier]; Relative Grow requirement is in the [5%-15% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14542838,LISA SUPPORT SERVICES LTD,Healthcare,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,8.88639373,0.76072961,Partial,72.21442605,0.91104553,0.0,Partial,33.79022158,0.8650725,Complete,,neutral,51.7,Pressure Only,Risk [5-15%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11480227,A.C. ELECTRICAL (SUFFOLK) LIMITED,Manufacturing,78.36551887,48.14512491,Grow,High equity + High net assets,THREE_WAY_COMPLETE,7.98338088,0.54507841,Complete,14.95369071,0.15295753,0.0,Complete,39.74448095,0.90376076,Complete,,neutral,60.1,Opportunity with Pressure,Current Priority [50-100%] | Deepen [25-50%] | Risk [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13755644,THE PORCELAIN STORE LTD,Wholesale & Retail,92.10684596,78.47721951,Grow,High equity + High net assets,THREE_WAY_COMPLETE,30.11389724,0.8520372,Complete,99.07568528,0.99044505,95.37842642,Complete,15.0,0.76011091,Partial,,neutral,38.0,Opportunity without Pressure,Current Priority [15-25%] | Deepen [5-15%] | Grow [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [15%-25% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [Top 5% Tier]. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12820980,BRIGATA NEBU LIMITED,"Technology, legal & professional",,,,Low net assets + Low equity + elevated negative-equity rate,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,43.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
9192090,CITY BMS LIMITED,Manufacturing,55.14896999,19.06966254,Defend,High equity + High net assets,THREE_WAY_COMPLETE,5.59027836,0.5168256,Complete,14.95369071,0.15295753,0.0,Complete,68.42176201,0.99489134,Complete,,neutral,51.1,Opportunity with Pressure,Current Priority [50-100%] | Deepen [25-50%] | Risk [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [Top 5% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12021173,AMO TECHNICAL SERVICES LIMITED,Fast growth & emerging sector,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,31.67379499,0.86551344,Complete,96.56282159,0.96444305,82.81410796,Complete,0.0,0.45223406,Complete,,neutral,52.4,Opportunity without Pressure,Deepen [5-15%] | Grow [Top 5%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [Top 5% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13245357,ASPIRING GROUND CIC,Manufacturing,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,34.6,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
9001114,PUNCHY MEDIA LIMITED,"Technology, legal & professional",85.05681696,61.68345756,Defend,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,3.30757081,0.49219797,Complete,24.36523529,0.24811544,0.0,Complete,18.77597763,0.79453103,Partial,,neutral,41.7,No Active Forward Signal,Current Priority [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Defend dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [50%-100% Tier]. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
4195747,PURE COLD LIMITED,Manufacturing,73.00388804,39.17040792,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,6.91876751,0.53225234,Complete,22.70745626,0.23119848,0.0,Complete,0.0,0.45223406,Complete,,positive,40.0,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
10359179,BRIGHID HEALTH LTD,Healthcare,97.65965674,93.30333169,Grow,High current-assets scale + High net assets,THREE_WAY_COMPLETE,13.62284376,0.62666483,Complete,88.61446347,0.88228614,50.0,Complete,0.0,0.45223406,Complete,,neutral,42.7,Opportunity without Pressure,Current Priority [5-15%] | Deepen [25-50%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [5%-15% Tier], primarily driven by the Grow dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [5%-15% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
10529440,ELEGANCE BY DESIGN (HUCKNALL) LIMITED,Wholesale & Retail,54.8675703,18.76141172,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,,neutral,31.2,Opportunity without Pressure,Current Priority [50-100%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12878705,MAIDA HOLDINGS LTD,Wholesale & Retail,72.90292785,39.02004167,Grow,High equity + High net assets,THREE_WAY_COMPLETE,13.0,0.61941445,Complete,76.52539994,0.75793472,7.62699972,Complete,59.29120373,0.98322003,Complete,,neutral,28.6,Opportunity with Pressure,Current Priority [50-100%] | Deepen [25-50%] | Grow [15-25%] | Risk [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [15%-25% Tier]; Defend pressure is in the [Top 5% Tier], indicating a signal for further verification. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12392007,MOLLY & ME LIFESTYLE LTD,Wholesale & Retail,96.15169806,89.12100187,Defend,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,2.6198355,0.49891932,Complete,,neutral,25.6,Opportunity without Pressure,Current Priority [5-15%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [5%-15% Tier], primarily driven by the Defend dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
SC744714,IMPACT HEALTH & WELLBEING LTD,Healthcare,90.01460701,73.29817627,Grow,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,,,,,,,,,,,,neutral,25.9,Insufficient Forward Evidence,Current Priority [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
