CompanyNumber,CompanyName,primary_sector_x,priority_calibrated,priority_queue_percentile,primary_dimension_calibrated,cluster_name_auto,calibration_status,forward_deepen_score,forward_deepen_reference_percentile,forward_deepen_status,forward_relative_grow_score,forward_relative_grow_reference_percentile,forward_relative_grow_tail_signal,forward_relative_grow_status,forward_defend_score,forward_defend_reference_percentile,forward_defend_status,final_news_score,sentiment_direction,company_hiring_score,Primary_Action_Category,Business_Scenario,Explanation_Text
7797453,THE PROVENANCE COMPANY (UK) LTD,Manufacturing,83.97847615,59.20885872,Grow,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,28.2040193,0.82253311,Complete,,neutral,51.4,Opportunity with Pressure,Current Priority [25-50%] | Grow [25-50%] | Risk [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [15%-25% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13429381,H DENTAL LTD,Healthcare,92.27224883,78.91328164,Defend,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,3.289509,0.49194184,Complete,24.32032931,0.24764553,0.0,Complete,5.625,0.55393563,Complete,,neutral,44.0,Pressure Only,Current Priority [15-25%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [15%-25% Tier], primarily driven by the Defend dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
15644395,K.C PSYCHOLOGY LIMITED,"Public sector, education & charities",,,,Low employee scale + Low creditor scale,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,35.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
12230780,SWEN LTD.,"Technology, legal & professional",,,,Low employee scale + Low creditor scale,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,0.0,0.62415145,Partial,12.717016190034938,neutral,53.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
NI670634,BOYLAND GROUP LTD,Wholesale & Retail,97.49425386,92.83504822,Defend,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,21.59890324,0.7621365,Complete,76.42249041,0.75685783,7.11245205,Complete,3.375,0.51548316,Complete,,neutral,43.5,Opportunity with Pressure,Current Priority [5-15%] | Deepen [15-25%] | Grow [15-25%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [5%-15% Tier], primarily driven by the Defend dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [15%-25% Tier]; Relative Grow requirement is in the [15%-25% Tier]; Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12994458,SRM DIGITAL LIMITED,Fast growth & emerging sector,,,,Low net assets + Low equity + elevated negative-equity rate,PARTIAL_DIMENSION_ONLY,30.7357357,0.85717945,Complete,3.60183366,0.03712333,0.0,Complete,45.23794851,0.93348921,Complete,,neutral,49.6,Opportunity with Pressure,Deepen [5-15%] | Risk [5-15%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11766303,EXPRESS TAILORING & ALTERATIONS SERVICES LTD,"Technology, legal & professional",,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,0.0,0.45223406,Complete,,neutral,51.8,No Active Forward Signal,No Strong Forward Signal,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
13099502,ELIJAH HOUSE GLOBAL LTD,"Public sector, education & charities",,,,,INSUFFICIENT_EVIDENCE,,,Insufficient,,,,Insufficient,46.15384615,0.94550148,Partial,,neutral,64.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
NI068291,WEIR & CO. (NI) LTD,"Technology, legal & professional",99.33516637,98.03879449,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,71.18345963,0.70279796,0.0,Complete,0.0,0.45223406,Complete,,neutral,39.6,Opportunity without Pressure,Current Priority [Top 5%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [Top 5% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13312165,MONICA ROSSO LIMITED,Wholesale & Retail,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,0.0,0.62415145,Partial,,neutral,43.5,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
SC314151,RAPIER ENERGY LTD.,Manufacturing,,,,,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,,,Insufficient,,neutral,40.9,Opportunity without Pressure,Grow [25-50%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation). Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15413738,H&N CAPITAL LTD,Real Estate,,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,12.8,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15404450,ICE BOY LONDON LTD,Wholesale & Retail,,,,Low net assets + Low equity + elevated negative-equity rate,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,30.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
13365113,CURZON PROPERTY ASSOCIATES LTD,Real Estate,89.27996048,71.5399652,Grow,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,59.88469514,0.97556939,Complete,87.58162597,0.8717522,50.0,Complete,0.0,0.45223406,Complete,,neutral,19.4,Opportunity without Pressure,Current Priority [25-50%] | Deepen [Top 5%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [Top 5% Tier]; Relative Grow requirement is in the [5%-15% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13203745,ENHANCE THANET MEDICAL LTD,"Public sector, education & charities",,,,Low employee scale + Low creditor scale,PARTIAL_DIMENSION_ONLY,24.72307095,0.79505871,Complete,0.81204977,0.00849764,0.0,Complete,0.0,0.45223406,Complete,,neutral,64.3,Opportunity without Pressure,Deepen [15-25%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [15%-25% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
4978939,FLEXICOVERS LIMITED,Manufacturing,,,,High current-assets scale + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,36.0,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15302396,SPG POULTON PROPERTIES LIMITED,Real Estate,,,,High fixed-assets scale + High creditor scale + working-capital pressure,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,11.8,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15355388,FOWLER ROAD LIMITED,Real Estate,,,,Low net assets + Low equity + elevated negative-equity rate,PARTIAL_DIMENSION_ONLY,44.18601753,0.93395855,Complete,18.41145102,0.18737885,0.0,Complete,,,Insufficient,,neutral,14.3,Opportunity without Pressure,Deepen [5-15%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [50%-100% Tier]. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
